Date;Secteur activité;Code tension raccordement;Tension raccordement;00h00;00h30;01h00;01h30;02h00;02h30;03h00;03h30;04h00;04h30;05h00;05h30;06h00;06h30;07h00;07h30;08h00;08h30;09h00;09h30;10h00;10h30;11h00;11h30;12h00;12h30;13h00;13h30;14h00;14h30;15h00;15h30;16h00;16h30;17h00;17h30;18h00;18h30;19h00;19h30;20h00;20h30;21h00;21h30;22h00;22h30;23h00;23h30;Nb points de soutirage;Energie journalière (MWh);Qualité
2019-02-01;Grande Industrie;2;45 kV;169.71;149.675;174.032;169.823;166.871;148.835;170.621;138.565;137.229;168.462;173.032;167.223;147.429;157.063;164.736;149.801;152.708;143.73;142.292;140.475;127.296;107.013;84.232;91.622;90.906;87.603;78.011;88.309;108.381;109.249;118.592;132.755;136.125;135.923;137.282;128.467;137.722;134.735;135.491;99.967;89.02;85.141;86.162;97.913;121.745;140.183;137.163;131.067;7;3145.1935;Provisoire
2019-02-01;Grande Industrie;4;90 kV;414.528;418.25;402.757;417.114;415.309;410.863;413.953;421.366;420.54;421.097;417.819;424.165;433.08;436.499;437.587;441.78;438.341;437.154;441.222;432.497;426.337;418.708;426.604;426.917;423.619;418.777;417.718;417.285;416.077;416.129;424.321;427.447;420.911;431.926;436.189;432.214;431.968;432.303;429.006;431.019;434.307;429.416;424.287;416.792;417.178;417.38;414.554;411.93;69;10183.62;Provisoire
2019-02-01;Tertiaire;4;90 kV;58.223;55.474;52.79;53.814;65.751;64.789;61.508;63.508;62.186;63.023;61.61;88.768;120.066;138.698;165.863;168.327;171.358;146.92;135.42;108.085;118.832;101.52;100.857;86.701;93.421;76.956;106.775;89.07;99.921;85.977;93.48;84.335;119.727;119.114;151.288;146.682;159.757;172.405;177.67;174.389;182.95;163.248;148.847;115.822;103.534;91.292;84.759;70.137;116;2612.8235;Provisoire
2019-02-02;Autre;2;45 kV;47.1;31.483;41.673;47.199;42.558;44.121;41.3;40.068;38.327;39.178;29.349;32.379;34.3;40.068;41.638;47.451;46.156;52.481;52.502;58.215;52.652;49.631;38.928;49.422;45.638;37.568;37.971;38.054;36.562;36.446;36.638;38.037;42.914;41.333;42.003;45.071;48.161;51.31;42.891;43.479;45.954;46.511;30.483;37.463;41.9;41.373;38.917;37.665;8;1011.2605;Provisoire
2019-02-02;Grande Industrie;2;45 kV;136.956;61.342;61.708;61.903;60.787;60.754;59.986;59.151;59.702;58.402;58.627;57.871;59.833;59.273;58.034;58.988;58.136;58.004;58.066;59.357;58.734;56.888;60.769;61.051;61.087;59.611;59.67;61.574;60.612;59.762;61.435;61.015;61.076;58.449;58.499;57.695;56.715;57.971;58.665;59.256;59.486;58.121;58.749;58.553;59.425;58.973;55.932;59.672;7;1463.1625;Provisoire
2019-02-02;Tertiaire;6;225 kV;138.886;130.618;109.258;102.975;119.069;88.516;87.753;91.991;86.748;105.901;138.615;155.354;185.18;260.275;279.994;397.882;490.942;530.344;489.251;519.43;468.964;471.261;543.827;545.163;495.494;471.49;523.717;472.546;442.869;501.464;427.55;482.06;486.237;409.796;409.666;495.163;468.843;460.265;449.779;539.524;450.253;438.783;417.891;380.214;269.918;250.692;156.227;145.537;56;8292.0875;Provisoire
2019-02-05;Autre;3;63 kV;885.416;896.802;880.843;850.523;851.542;835.362;819.051;820.997;818.811;825.344;816.472;832.192;852.001;882.166;899.325;926.161;945.208;947.63;932.857;918.861;933.011;909.453;895.648;899.951;885.111;888.641;877.623;896.649;873.952;874.369;891.198;898.022;897.153;897.125;899.925;908.247;902.498;900.622;901.184;891.979;872.777;866.839;863.285;857.837;852.305;861.127;866.115;862.811;225;21131.5105;Provisoire
2019-02-05;Autre;4;90 kV;341.352;340.516;324.583;326.054;320.433;316.152;322.245;320.701;320.621;316.178;317.367;332.591;333.766;345.453;348.064;347.288;355.2;348.926;324.661;328.462;335.253;332.676;331.355;336.639;331.197;327.355;323.195;330.476;327.975;325.677;346.224;342.636;349.369;338.376;325.286;319.535;322.044;320.881;326.548;325.589;319.221;317.124;315.815;322.348;308.656;321.292;314.882;313.353;75;7890.795;Provisoire
2019-02-05;Grande Industrie;3;63 kV;1393.208;1376.167;1390.406;1376.453;1398.944;1376.889;1389.912;1318.881;1335.307;1333.747;1319.989;1337.532;1368.321;1362.93;1381.631;1362.338;1378.631;1381.305;1370.42;1353.426;1296.445;1302.47;1316.909;1320.038;1316.662;1344.998;1341.624;1341.532;1343.49;1356.139;1344.967;1331.127;1352.219;1359.018;1336.785;1354.402;1345.2;1335.03;1313.842;1306.061;1305.147;1344.691;1330.442;1312.087;1343.589;1328.795;1298.067;1304.804;197;32266.5085;Provisoire
2019-02-06;Autre;6;225 kV;353.864;392.492;389.118;345.559;302.222;298.584;295.491;343.715;304.231;319.867;369.248;402.015;360.425;399.15;430.372;396.57;425.509;439.286;436.569;442.562;461.087;435.66;389.11;432.348;461.705;388.141;392.805;431.145;397.75;443.505;377.847;375.709;411.371;455.905;397.349;392.219;416.945;430.718;420.718;409.693;468.598;396.987;370.82;363.151;387.864;374.081;350.398;342.813;42;9411.6455;Provisoire
2019-02-06;Grande Industrie;3;63 kV;1353.329;1340.807;1343.189;1364.711;1388.45;1369.579;1345.483;1347.04;1372.924;1389.99;1384.667;1374.111;1426.843;1419.44;1436.873;1451.661;1412.807;1385.786;1398.939;1409.099;1429.041;1391.237;1362.058;1327.526;1364.651;1380.071;1400.18;1381.127;1429.32;1413.622;1397.648;1405.622;1387.49;1433.246;1434.019;1445.702;1440.734;1450.515;1447.917;1462.253;1420.313;1424.277;1417.43;1400.342;1424.252;1430.19;1419.213;1438.832;197;33637.278;Provisoire
2019-02-06;Grande Industrie;6;225 kV;2709.678;2556.816;2696.573;2613.989;2617.062;2656.481;2591.277;2588.109;2580.397;2605.714;2580.868;2566.268;2624.433;2611.035;2694.702;2667.397;2642.194;2567.582;2621.895;2632.002;2582.228;2656.705;2573.621;2565.688;2551.714;2513.35;2581.966;2617.635;2500.187;2591.457;2606.745;2545.192;2572.225;2682.215;2581.27;2641.589;2546.996;2649.492;2500.676;2581.247;2521.145;2582.48;2684.133;2691.878;2723.348;2718.451;2647.989;2738.944;79;62687.519;Provisoire
2019-02-06;Tertiaire;4;90 kV;71.76;52.199;55.807;49.32;49.774;55.272;51.296;51.379;53.594;64.511;64.373;75.313;100.234;138.559;163.099;172.641;183.788;145.635;121.735;94.864;97.757;95.027;90.361;84.341;74.362;68.475;90.177;77.04;90.557;81.639;84.47;82.16;91.472;98.404;120.596;140.117;162.511;168.882;176.013;164.261;169.801;145.426;131.95;93.724;82.946;62.966;67.559;65.32;116;2386.7335;Provisoire
2019-02-07;Autre;2;45 kV;35.884;35.908;38.883;40.668;44.772;48.677;49.551;52.95;49.235;38.613;38.939;39.153;31.739;32.664;33.551;33.646;26.038;30.538;30.239;29.66;29.261;28.84;28.944;29.164;29.621;32.454;35.959;36.793;36.995;36.538;36.753;36.623;21.06;21.001;21.418;20.896;17.88;20.486;20.703;20.827;21.04;21.144;21.468;22.063;21.548;18.217;29.488;30.3;8;754.396;Provisoire
2019-02-08;Grande Industrie;2;45 kV;147.058;143.917;151.919;139.397;139.315;138.421;136.119;140.125;139.606;138.517;105.554;104.954;109.712;130.345;127.008;123.088;131.646;126.218;126.154;128.887;132.98;127.375;127.379;119.378;132.928;133.281;134.165;134.522;137.458;133.802;134.163;134.389;135.115;133.147;136.71;129.723;120.214;115.399;127.646;136.278;131.655;133.691;130.619;132.19;131.148;136.643;135.804;135.084;7;3155.423;Provisoire
2019-02-08;Tertiaire;3;63 kV;251.015;228.497;243.543;224.665;217.209;222.256;207.18;199.668;204.84;223.305;264.081;315.578;390.285;480.379;540.268;545.553;560.331;531.369;470.437;439.627;401.136;361.318;344.239;338.528;351.992;355.144;343.334;343.925;349.197;340.888;339.461;377.825;391.421;447.588;482.516;502.811;554.555;538.913;531.253;546.182;523.033;506.084;428.369;405.286;373.552;342.033;309.713;282.73;332;9086.556;Provisoire
2019-02-08;Tertiaire;4;90 kV;65.015;56.917;56.912;57.675;62.219;56.433;53.534;51.751;53.885;63.767;55.621;79.138;104.024;129.257;173.015;163.342;173.32;146.777;137.979;99.867;97.695;83.789;89.967;89.392;86.561;86.409;106.658;83.215;100.615;95.284;91.671;88.51;114.744;126.418;143.306;136.503;157.894;176.476;174.759;159.646;177.341;149.822;144.875;121.097;121.303;99.593;86.434;82.304;116;2556.3645;Provisoire
2019-02-09;Autre;6;225 kV;349.558;351.015;340.945;323.3;326.898;312.855;306.326;305.027;304.898;307.01;313.983;319.465;340.067;341.933;343.812;371.711;391.103;375.475;361.449;365.027;390.859;387.436;363.175;357.859;371.235;365.769;382.872;376.344;359.803;353.129;382.605;382.442;392.022;398.305;387.777;361.966;366.863;371.409;370.551;353.014;359.662;377.656;322.888;325.192;325.832;313.735;319.909;305.37;42;8438.768;Provisoire
2019-02-09;Tertiaire;6;225 kV;126.489;92.732;104.447;83.27;88.115;88.572;77.11;92.198;87.532;96.758;116.307;163.682;183.86;268.737;333.858;435.924;592.629;599.634;595.787;693.064;566.882;584.596;572.37;591.887;544.92;528.956;569.315;480.304;468.651;524.998;467.257;502.202;474.916;450.177;420.253;484.978;455.385;539.005;514.215;546.403;492.804;449.379;452.964;407.392;295.158;248.609;194.356;135.04;56;8942.0385;Provisoire
2019-02-10;Grande Industrie;2;45 kV;129.812;129.474;128.5;129.718;131.901;131.821;147.516;155.703;155.238;148.604;150.252;159.625;155.831;136.313;130.763;160.755;153.56;142.222;158.44;146.321;158.246;135.785;161.845;149.895;132.497;149.364;140.205;153.915;149.486;152.182;142.365;152.207;127.801;146.739;148.894;132.044;157.983;147.203;149.261;128.308;141.395;155.338;157.669;146.593;157.995;137.851;163.462;143.187;7;3501.042;Provisoire
2019-02-10;Grande Industrie;4;90 kV;391.33;389.841;391.46;387.509;387.73;387.291;388.341;387.126;390.516;387.722;386.968;384.949;386.296;393.616;389.317;392.287;389.462;392.524;390.632;394.195;393.09;396.027;395.447;391.69;393.134;392.697;395.628;391.292;390.068;394.184;390.097;383.646;386.693;388.55;391.905;395.528;396.478;402.303;405.52;406.126;402.349;406.707;405.683;411.097;413.234;414.385;410.649;416.853;69;9475.086;Provisoire
2019-02-10;Grande Industrie;6;225 kV;2614.32;2727.402;2621.402;2641.685;2634.112;2692.588;2561.683;2602.046;2606.913;2504.664;2542.871;2521.632;2515.433;2577.119;2561.091;2512.899;2526.124;2422.648;2565.387;2538.95;2543.305;2589.069;2578.888;2501.734;2590.719;2563.797;2562.699;2569.123;2647.52;2690.224;2646.688;2653.623;2614.193;2743.52;2684.837;2661.401;2702.681;2690.661;2696.121;2688.604;2682.227;2652.741;2729.683;2662.646;2732.015;2704.849;2757.805;2798.39;77;62915.366;Provisoire
2019-02-10;Tertiaire;2;45 kV;1.732;4.807;1.865;1.806;1.804;1.758;1.778;2.026;1.764;1.754;1.745;1.737;2.007;2.142;1.887;2.715;2.793;2.377;3.891;2.327;2.623;3.054;2.555;5.18;3.364;4.2;3.138;5.673;2.846;8.119;5.195;5.323;10.834;9.792;9.317;5.685;12.528;6.427;2.46;2.781;4.413;3.381;3.097;3.838;10.204;3.965;2.257;1.677;8;94.3205;Provisoire
